G	ifd_prop	time_to_IFD	sd_intake	
4600	0.98068	10.0002	0.000364499	
4610	0.97891	10.0003	0.000377569	
4620	0.97625	10.0003	0.000417056	
4630	0.97565	10.0005	0.000466594	
4640	0.97997	10.0002	0.000420535	
4650	0.97598	10.0003	0.000431805	
4660	0.97717	10.0003	0.000478244	
4670	0.97926	10.0001	0.000397816	
4680	0.97779	10.0006	0.000440265	
4690	0.97787	10.0004	0.000403054	
4700	0.98098	10.0004	0.0003933	
4710	0.9774	10.0003	0.000410052	
4720	0.9761	10.0005	0.000420085	
4730	0.97922	10.0002	0.000440278	
4740	0.97554	10.0004	0.000451445	
4750	0.97785	10.0003	0.000433417	
4760	0.97579	10.0003	0.000455825	
4770	0.96966	10.0003	0.000511047	
4780	0.96992	10.0004	0.00052534	
4790	0.96701	10.0003	0.000519434	
4800	0.97118	10.0003	0.000466534	
4810	0.97803	10.0003	0.000410924	
4820	0.97356	10.0005	0.000442417	
4830	0.97024	10.0005	0.000500082	
4840	0.96586	10.0004	0.000520207	
4850	0.97248	10.0004	0.000434733	
4860	0.97106	10.0003	0.000514544	
4870	0.97024	10.0005	0.000473847	
4880	0.97319	10.0002	0.000443542	
4890	0.97137	10.0002	0.000454639	
4900	0.97275	10.0004	0.000440428	
4910	0.97111	10.0002	0.000482713	
4920	0.96956	10.0003	0.000491341	
4930	0.96522	10.0003	0.000563758	
4940	0.96999	10.0002	0.000467633	
4950	0.97247	10.0004	0.000494887	
4960	0.97067	10.0004	0.00050865	
4970	0.97054	10.0004	0.000487374	
4980	0.97599	10.0005	0.000420318	
4990	0.97119	10.0003	0.000469941	
5000	0.96565	10.0006	0.000485612	
5010	0.96514	10.0004	0.000523554	
5020	0.97279	10.0005	0.00047609	
5030	0.96888	10.0001	0.000507254	
5040	0.96944	10.0003	0.000490582	
5050	0.96613	10.0003	0.000492873	
5060	0.97261	10.0005	0.000461288	
5070	0.96379	10.0003	0.000524628	
5080	0.96649	10.0003	0.000535665	
5090	0.96735	10.0003	0.000520076	
5100	0.9733	10.0002	0.000482162	
5110	0.97411	10.0004	0.000429206	
5120	0.9657	10.0002	0.000552523	
5130	0.97061	10.0003	0.000480338	
5140	0.97098	10.0002	0.000505621	
5150	0.96596	10.0004	0.000532907	
5160	0.96143	10.0002	0.000546091	
5170	0.96131	10.0003	0.000540436	
5180	0.96722	10.0002	0.000525078	
5190	0.96865	10.0002	0.000443592	
5200	0.96493	10.0002	0.000555105	
5210	0.96894	10.0003	0.000489059	
5220	0.96474	10.0003	0.000549194	
5230	0.97009	10.0005	0.000524403	
5240	0.96407	10.0004	0.000562234	
5250	0.96795	10.0002	0.000513469	
5260	0.96893	10.0003	0.000518484	
5270	0.96644	10.0002	0.000515841	
5280	0.96405	10.0005	0.000554826	
5290	0.96924	10.0004	0.00048759	
5300	0.95427	10.0002	0.000633631	
5310	0.96779	10.0003	0.000502736	
5320	0.96552	10.0003	0.000563176	
5330	0.96584	10.0003	0.00053048	
5340	0.96826	10.0003	0.000506779	
5350	0.96806	10.0006	0.000501063	
5360	0.97007	10.0003	0.000476313	
5370	0.95886	10.0003	0.000583495	
5380	0.96293	10.0002	0.000542671	
5390	0.96823	10.0003	0.000498371	
5400	0.96397	10.0004	0.000589996	
5410	0.96657	10.0004	0.000523621	
5420	0.96228	10.0003	0.000547047	
5430	0.96126	10.0003	0.000549276	
5440	0.96997	10.0002	0.000494772	
5450	0.96644	10.0004	0.000523209	
5460	0.96554	10.0003	0.00049169	
5470	0.96758	10.0003	0.000475194	
5480	0.96846	10.0001	0.000522166	
5490	0.96987	10.0004	0.000518386	
5500	0.96638	10.0002	0.000487978	
5510	0.96262	10.0002	0.000536627	
5520	0.96761	10.0003	0.000498122	
5530	0.96756	10.0003	0.000524619	
5540	0.96008	10.0003	0.000572749	
5550	0.96351	10.0004	0.000545371	
5560	0.96932	10.0003	0.000521943	
5570	0.96723	10.0002	0.000537506	
5580	0.96763	10.0002	0.000524942	
5590	0.96997	10.0003	0.000490955	
5600	0.96759	10.0005	0.000514374	
5610	0.97135	10.0004	0.000472035	
5620	0.96643	10.0001	0.000500147	
5630	0.96437	10.0001	0.000527269	
5640	0.96817	10.0002	0.000501055	
5650	0.95748	10.0003	0.000609433	
5660	0.95637	10.0003	0.00056497	
5670	0.96105	10.0002	0.000569764	
5680	0.95559	10.0004	0.000623117	
5690	0.96416	10.0003	0.000612715	
5700	0.96679	10.0003	0.000477392	
5710	0.96755	10.0002	0.00052257	
5720	0.96448	10.0002	0.000542233	
5730	0.96681	10.0004	0.000540814	
5740	0.96577	10.0004	0.000561045	
5750	0.97116	10.0004	0.000495704	
5760	0.97152	10.0005	0.00045286	
5770	0.96719	10.0002	0.000514805	
5780	0.96596	10.0002	0.000550633	
5790	0.97103	10.0003	0.000476992	
5800	0.96605	10.0005	0.000536912	
5810	0.96667	10.0003	0.000512661	
5820	0.96925	10.0002	0.000505195	
5830	0.96431	10.0002	0.00052019	
5840	0.9635	10.0003	0.000487153	
5850	0.96787	10.0002	0.000498945	
5860	0.96585	10.0002	0.000562911	
5870	0.96621	10.0002	0.000517095	
5880	0.96994	10.0003	0.000471569	
5890	0.96598	10.0002	0.000521809	
5900	0.9629	10.0004	0.000531898	
5910	0.9646	10.0003	0.000491355	
5920	0.96739	10.0002	0.000526481	
5930	0.97053	10.0003	0.000451384	
5940	0.96965	10.0003	0.000511138	
5950	0.97353	10.0002	0.000462171	
5960	0.97158	10.0003	0.000489292	
5970	0.96944	10.0003	0.000520474	
5980	0.96276	10.0003	0.000541089	
5990	0.9714	10.0002	0.000481309	
6000	0.96525	10.0003	0.000547205	
6010	0.96131	10.0002	0.000579921	
6020	0.96161	10.0004	0.000573385	
6030	0.96214	10.0002	0.000555698	
6040	0.9643	10.0002	0.000578776	
6050	0.96673	10.0004	0.000531639	
6060	0.96952	10.0003	0.000503163	
6070	0.96393	10.0002	0.000517552	
6080	0.97264	10.0003	0.00047671	
6090	0.96653	10.0003	0.000515475	
6100	0.96845	10.0003	0.000509459	
6110	0.96252	10.0002	0.000580329	
6120	0.96932	10.0003	0.000463462	
6130	0.9659	10.0004	0.000517102	
6140	0.96403	10.0003	0.000530848	
6150	0.96808	10.0002	0.000512052	
6160	0.97006	10.0003	0.000460501	
6170	0.96799	10.0003	0.000530144	
6180	0.96234	10.0002	0.000507923	
6190	0.96556	10.0002	0.000557575	
6200	0.96666	10.0002	0.000550376	
6210	0.96561	10.0002	0.000543091	
6220	0.96698	10.0003	0.000523615	
6230	0.96645	10.0003	0.000536538	
6240	0.96202	10.0002	0.000557154	
