G	ifd_prop	time_to_IFD	sd_intake	
3340	0.99898	9.90061	0.000247435	
3350	0.9986	9.89038	0.000265073	
3360	0.99872	10.0005	0.000235107	
3370	0.99856	9.93048	0.00021965	
3380	0.99928	9.72026	0.000184119	
3390	0.99902	9.70045	0.000213255	
3400	0.99834	9.92058	0.000243414	
3410	0.99896	10.0009	0.00020964	
3420	0.99912	9.7506	0.000208981	
3430	0.9993	9.69066	0.000191273	
3440	0.99886	9.78104	0.000251278	
3450	0.99826	9.83069	0.000253381	
3460	0.99876	9.9505	0.000240642	
3470	0.99878	9.62068	0.000221684	
3480	0.9988	10.0005	0.000217711	
3490	0.9982	9.9007	0.000226999	
3500	0.99884	9.8206	0.000224029	
3510	0.99892	9.78055	0.000224029	
3520	0.9989	9.65038	0.000196268	
3530	0.99864	10.0006	0.000256945	
3540	0.99884	9.84045	0.000231269	
3550	0.99844	10.0009	0.000239067	
3560	0.99862	10.0006	0.000240937	
3570	0.99834	9.73098	0.000262338	
3580	0.99836	9.80081	0.000264845	
3590	0.99838	10.0007	0.000233348	
3600	0.99844	9.9407	0.000268664	
3610	0.99876	9.84045	0.000245207	
3620	0.99854	9.84089	0.00026958	
3630	0.99842	9.85044	0.000295929	
3640	0.99846	10.0005	0.000228732	
3650	0.99872	9.90081	0.000229591	
3660	0.99892	9.77039	0.000205588	
3670	0.9985	10.0004	0.000215397	
3680	0.9983	9.75072	0.000272478	
3690	0.99834	10.0005	0.000279931	
3700	0.9981	9.78048	0.000269072	
3710	0.99858	9.9203	0.000242491	
3720	0.99818	9.86061	0.000294734	
3730	0.99926	9.90079	0.000206957	
3740	0.99908	9.84056	0.000217157	
3750	0.99878	9.9608	0.000248919	
3760	0.99886	9.97073	0.00020381	
3770	0.99864	9.84067	0.000238248	
3780	0.99872	10.0012	0.000215663	
3790	0.99866	9.86055	0.000255681	
3800	0.99858	9.75064	0.000255179	
3810	0.99896	9.8005	0.000220174	
3820	0.99842	10.0006	0.000269958	
3830	0.99802	10.0005	0.000240904	
3840	0.9981	10.0001	0.000273226	
3850	0.99834	9.71062	0.000246186	
3860	0.99838	10.0004	0.000246365	
3870	0.99848	10.0007	0.000282132	
3880	0.99834	10.0004	0.000228597	
3890	0.99868	10.0007	0.000234221	
3900	0.99854	10.0008	0.000287018	
3910	0.99886	9.82057	0.000207238	
3920	0.9992	9.88062	0.000224629	
3930	0.99842	9.96046	0.000228322	
3940	0.99866	10.0008	0.000256114	
3950	0.99814	10.0009	0.000280418	
3960	0.99826	10.0007	0.00026876	
3970	0.99846	9.83072	0.000245338	
3980	0.99802	10.0005	0.000253825	
3990	0.99786	9.9107	0.000234762	
4000	0.9985	9.89043	0.00026202	
4010	0.99868	9.56064	0.000229031	
4020	0.99768	10.0008	0.000281379	
4030	0.99874	10.0003	0.000182686	
4040	0.99866	9.69086	0.000234686	
4050	0.9984	10.0003	0.000278264	
4060	0.9984	9.79057	0.000208705	
4070	0.99906	10.0009	0.000213429	
4080	0.99884	9.73065	0.000205316	
4090	0.99894	9.83047	0.000178366	
4100	0.99844	9.84063	0.000220091	
4110	0.99892	9.95054	0.0002235	
4120	0.99776	9.9707	0.000316464	
4130	0.99858	9.83068	0.000230251	
4140	0.99814	10.0009	0.000273507	
4150	0.9979	10.0005	0.000271098	
