G	ifd_prop	time_to_IFD	sd_intake	
3380	0.99938	9.82046	0.00018223	
3390	0.99868	10.0007	0.000230137	
3400	0.99918	9.96062	0.000191009	
3410	0.99918	9.62057	0.000197845	
3420	0.99836	9.70085	0.000234505	
3430	0.99834	9.72084	0.000206963	
3440	0.9985	10.0008	0.000253556	
3450	0.99888	9.95067	0.00022677	
3460	0.99884	10.0006	0.00023239	
3470	0.99884	9.9004	0.000214211	
3480	0.9989	9.41068	0.000210023	
3490	0.99862	9.98045	0.000224031	
3500	0.99844	10.0003	0.000255106	
3510	0.99828	9.97057	0.000238538	
3520	0.99906	9.7306	0.000223022	
3530	0.99822	9.91055	0.000219978	
3540	0.99892	9.6506	0.000212187	
3550	0.999	9.38053	0.000198335	
3560	0.99908	9.9411	0.00020187	
3570	0.9991	9.8308	0.00020604	
3580	0.99896	9.83046	0.000219944	
3590	0.99884	9.54074	0.000227747	
3600	0.99824	10.0005	0.000246201	
3610	0.99876	9.67054	0.000266957	
3620	0.9982	9.89079	0.000241992	
3630	0.9989	9.7704	0.000225431	
3640	0.99888	9.63071	0.000211222	
3650	0.99882	9.95073	0.000236734	
3660	0.99866	10.001	0.000239995	
3670	0.99948	9.33045	0.000187626	
3680	0.99852	9.83074	0.00021339	
3690	0.99922	9.57059	0.000196469	
3700	0.99856	9.71063	0.000263814	
3710	0.9989	9.59064	0.000251902	
3720	0.99822	10.0005	0.000257895	
3730	0.99868	9.90037	0.000216354	
3740	0.99868	9.95057	0.000228002	
3750	0.99876	10.0011	0.00026403	
3760	0.99894	9.64052	0.000176382	
3770	0.9982	9.85068	0.000279119	
3780	0.99828	10.0006	0.000278599	
3790	0.999	9.86098	0.000229308	
3800	0.99784	10.0006	0.000276474	
3810	0.9988	9.77046	0.00020348	
3820	0.99788	9.88067	0.000300727	
3830	0.99772	10.0006	0.000240416	
3840	0.99804	10.0006	0.000301074	
3850	0.99818	9.90079	0.000258743	
3860	0.99798	9.58036	0.000276755	
3870	0.99846	9.94037	0.000268678	
3880	0.99834	9.9809	0.000267904	
3890	0.99826	9.99057	0.000268976	
3900	0.99886	9.9606	0.000224124	
3910	0.99858	9.96074	0.000244969	
3920	0.99824	9.911	0.000217572	
3930	0.99892	9.93062	0.000229378	
3940	0.999	10.0006	0.000190939	
3950	0.99898	9.68089	0.000218388	
3960	0.99868	9.89066	0.000220819	
3970	0.99844	9.93049	0.000244349	
3980	0.99862	9.76035	0.0002404	
3990	0.99848	9.95072	0.00027621	
4000	0.99796	9.88048	0.000249034	
4010	0.99762	9.88056	0.00028019	
4020	0.99896	9.96033	0.000221963	
4030	0.99832	10.0009	0.000272168	
4040	0.99796	10.0008	0.000260121	
4050	0.99858	9.9507	0.00026256	
4060	0.9986	10.0004	0.000248241	
4070	0.99834	10.0005	0.000260655	
4080	0.99804	9.79123	0.000257611	
4090	0.99872	9.87037	0.000238466	
4100	0.99864	10.0003	0.000242684	
4110	0.99784	9.7509	0.000268715	
4120	0.99808	9.9806	0.000277862	
4130	0.99782	10.0005	0.000275125	
4140	0.9978	10.0005	0.000247772	
4150	0.99886	9.85065	0.000248445	
4160	0.99714	9.8406	0.000311695	
4170	0.99858	9.64047	0.000235373	
4180	0.99788	9.8407	0.000300033	
4190	0.99804	10.0005	0.000262994	
4200	0.99772	9.9607	0.000240317	
4210	0.99744	10.0006	0.000294194	
4220	0.9973	9.98068	0.000344101	
4230	0.99736	9.98089	0.000314933	
4240	0.99834	10.0004	0.000258529	
4250	0.99764	9.91073	0.000275215	
4260	0.99842	9.99043	0.000285608	
4270	0.99776	9.89073	0.000319084	
4280	0.99828	9.95057	0.000229932	
4290	0.99766	9.65044	0.000252127	
4300	0.99838	9.97094	0.000239281	
4310	0.99748	10.0004	0.000283806	
4320	0.99856	9.72055	0.000237708	
4330	0.99812	9.9706	0.000236458	
4340	0.9986	9.54045	0.000220625	
4350	0.99774	9.99049	0.000265134	
4360	0.99838	10.0007	0.000218096	
4370	0.9981	9.87041	0.000255414	
4380	0.99772	9.94048	0.000272167	
4390	0.99762	10.0006	0.000312633	
4400	0.99858	10.0008	0.000203587	
4410	0.99794	9.94073	0.000253668	
4420	0.99758	9.93061	0.000249849	
4430	0.9966	10.0007	0.000314262	
4440	0.99742	9.90082	0.000287812	
4450	0.99722	9.9405	0.000285742	
4460	0.9975	10.0006	0.000273555	
4470	0.9971	9.81092	0.000353671	
4480	0.9982	9.97086	0.000264375	
4490	0.99734	10.0009	0.00034094	
4500	0.99686	10.0011	0.000338748	
4510	0.99782	10.0007	0.00027611	
4520	0.99696	9.87071	0.000345799	
